created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,mention_username
Wed Nov 01 19:53:46 +0000 2023,1719804946336690349,Bella Hadid ❤️ https://t.co/gliRqnQ1Fa,8,18,607,3636,en,1221476605333127168,1719804946336690349,AwfullyMeh,https://twitter.com/AwfullyMeh/status/1719804946336690349,
Wed Nov 01 18:59:00 +0000 2023,1719791165149467098,"Are Bella Hadid, her criminal father, Angelina Julie, or that elderly guy from Pink Floyd really the people you should be relying on for opinions on the Middle East?",243,622,420,3547,en,1686270312,1719791165149467098,HenMazzig,https://twitter.com/HenMazzig/status/1719791165149467098,
Wed Nov 01 17:56:01 +0000 2023,1719775315042394359,"Bella Hadid’in babası Muhammed Hadid   Yahudilere yaptığımız iyilik bizlere nankörlük olarak döndü. Nazilerden kaçan 2 Yahudi aileyi evimize aldık, 2,5 yıl misafir ettik. Annem beni dünyaya getirmek için annesinin evine gidip ben 9 günlükken geri gelince eve almadılar. https://t.co/FWhd0MuazJ",8,4,194,332,tr,609063409,1719775315042394359,filiz175,https://twitter.com/filiz175/status/1719775315042394359,
Wed Nov 01 17:50:40 +0000 2023,1719773969383833725,"Filistinli dünyaca ünlü model Bella Hadid’in babası Mohamed Hadid:  Nazilerden kaçan 2 Yahudi aileyi evimize aldık, 2,5 yıl misafir ettik.  Annem beni dünyaya getirmek için annesinin evine gidip ben 9 günlükken geri gelince eve almadılar.Annemin bana örtü almasına izin vermediler https://t.co/SVif6ZNXJP",4,7,227,545,tr,609063409,1719773969383833725,filiz175,https://twitter.com/filiz175/status/1719773969383833725,
Wed Nov 01 17:21:38 +0000 2023,1719766660825890954,BELLA HADID E ANGELINA JOLIE MINHAS MÃES https://t.co/AvkRycvwI1,2,3,35,203,pt,1294010109555769345,1719766660825890954,futurehadid,https://twitter.com/futurehadid/status/1719766660825890954,
Wed Nov 01 14:25:59 +0000 2023,1719722458989617404,"✅1.Görsel: 2.Dünya Savaşından sonra gemilerle Filistin’e gelen Yahudiler… “Almanlar ailemizi yok etti siz umutlarımızı yok etmeyin” diyorlar..  ✅2.Görsel…. Filistinli model Bella Hadid’in babası Muhammed Hadid anlatıyor: Nazilerden kaçan 2 Yahudi aileyi evimize aldık, 2,5 yıl… https://t.co/TVa1wyh6Qy",34,77,1618,4040,tr,191167408,1719722458989617404,zafersahin06,https://twitter.com/zafersahin06/status/1719722458989617404,
Wed Nov 01 14:20:41 +0000 2023,1719721123686793472,"Tempos atrás falei da Bella Hadid, mas outra grandona sem medo é essa aqui, Lauren Jauregui, de uma das maiores girl bands dos últimos tempos. Usando incansavelmente sua fama e seu alcance nas redes pra denunciar o genocídio de palestinos.",1,2,33,331,pt,1337941734542733312,1719721123686793472,sofiabhlisboa,https://twitter.com/sofiabhlisboa/status/1719721123686793472,
Wed Nov 01 01:48:15 +0000 2023,1719531768783491500,soy yo cuando me pongo un top y un pantalón tiro bajo creyéndome bella hadid,29,12,3202,36249,es,2247355226,1719531768783491500,veramaida_,https://twitter.com/veramaida_/status/1719531768783491500,
Tue Oct 31 20:34:40 +0000 2023,1719452851020169258,“I wish I was pretty as Bella Hadid” https://t.co/giourtr1wi,0,1,6,241,en,1471605616141549568,1719452008980123702,jarianaoutdid,https://twitter.com/jarianaoutdid/status/1719452851020169258,
Tue Oct 31 18:11:52 +0000 2023,1719416916253516207,easier times when dua lipa and bella hadid were sisters-in-law and served us everything https://t.co/3HjHWBXqq8,222,20,2019,28684,en,935405004973903872,1719416916253516207,HFrunway,https://twitter.com/HFrunway/status/1719416916253516207,
Tue Oct 31 13:52:11 +0000 2023,1719351562013659454,"📌YAHUDİLER FİLİSTİNE NASIL YERLEŞTİ.?! Filistin asıllı ünlü manken Bella Hadid'in Babası Anlatıyor: Hitlerin Zulmünden Kaçan Yahudilere Annem Acıdı Eve Aldı. Acıdığı Yahudiler Bizi Evimizden Dışarı Attı.!  Gazze'ye 18, El Kassam Tugayları, Cristiano Ronaldo, Mehmet Şimşek, İran https://t.co/WJyhxuty82",5,6,170,363,tr,1266085371407937536,1719351562013659454,TeskilatHafiye,https://twitter.com/TeskilatHafiye/status/1719351562013659454,
Tue Oct 31 13:10:31 +0000 2023,1719341077239325051,bella hadid and the weeknd as lydia and beetlejuice for halloween in 2018 https://t.co/UuyhaZEaMY,60,8,559,6356,en,875330368890691584,1719341077239325051,MIUCClAMUSE,https://twitter.com/MIUCClAMUSE/status/1719341077239325051,
Tue Oct 31 13:00:34 +0000 2023,1719338572975661295,"She started a hate train against Hailey Bieber because of some comments she made on TikTok. People were hating on Bella Hadid because of a post she made.  She KNOWS exactly the power and influence she holds, she just doesn’t want to use it.",1153,566,20587,102587,en,1017062989525127169,1719338572975661295,Amorthebaby,https://twitter.com/Amorthebaby/status/1719338572975661295,
Tue Oct 31 12:28:53 +0000 2023,1719330601759617139,bella hadid https://t.co/1FhFFnSB7X,9,2,328,4048,en,1436890600020787200,1719330601759617139,khairfiles,https://twitter.com/khairfiles/status/1719330601759617139,
Tue Oct 31 11:42:13 +0000 2023,1719318856810852428,the Bella Hadid,2,7,70,425,en,1287330849298485249,1719318856810852428,Harryssfw,https://twitter.com/Harryssfw/status/1719318856810852428,
Tue Oct 31 09:17:11 +0000 2023,1719282359286354142,"Disaat orang lain, keluarganya mendapat ancaman,  Bella Hadid nih tetep vokal &amp  gencar buat menyuarakan supportnya terhadap 🇵🇸. Dia gak kenal takut, dia bener2 manfaatin media sosial yang dia punya. https://t.co/1Klsd7dBI4",302,218,11429,56528,in,1230733029070397442,1719282359286354142,Al__Quraan,https://twitter.com/Al__Quraan/status/1719282359286354142,
Tue Oct 31 07:56:35 +0000 2023,1719262076013560251,Filistin’li ünlü model Bella Hadid’in babası Mohamed Hadid İsrail zulmünü anlatmış!   Hırsızlık kânlarına işlemiş bunların ‼️ ___ El Kassam Tugayları Gazze’de Türk Hamas Arap Birliği TCK 216 Hiroşima Can Atalay Ebu Ubeyde Tuğba Ekinci Sıfır Atık Metina Kadın https://t.co/wvWSCJCeYK,9,8,177,524,tr,1664704659917766656,1719262076013560251,mervexbrn,https://twitter.com/mervexbrn/status/1719262076013560251,
Mon Oct 30 23:17:12 +0000 2023,1719131368163062126,"Filistinli model Bella Hadid’in babası Muhammed Hadid:   “Nazilerden kaçan 2 Yahudi aileyi evimize aldık, 2,5 yıl misafir ettik. Annem beni dünyaya getirmek için annesinin evine gidip ben 9 günlükken geri gelince eve almadılar. Annemin bana bir örtü almasın bile izin vermediler. https://t.co/gaV4FCVX0h",12,6,477,1005,tr,2261897274,1719131368163062126,MehmetArdic_,https://twitter.com/MehmetArdic_/status/1719131368163062126,
Mon Oct 30 22:20:33 +0000 2023,1719117110142456225,bella hadid gibi seksi oldugumu dusundugum fotolarda benim tip https://t.co/Dk5y8FuLQ1,7,6,41,3455,tr,1514001704097824773,1719117110142456225,ahevettben,https://twitter.com/ahevettben/status/1719117110142456225,
Mon Oct 30 20:33:58 +0000 2023,1719090289606819917,"2,5 yıl misafir ettiğimiz Yahudi mülteciler bizi evimize almadı...""  Dünyaca ünlü modeller Gigi ve Bella Hadid’in babası, Filistin doğumlu Muhammed Hadid, ailesinin maruz kaldığı İsrail zulmünü anlattı. https://t.co/XR9BWKzAfK""",15,15,768,2117,tr,219248343,1719090289606819917,trthaber,https://twitter.com/trthaber/status/1719090289606819917,
Mon Oct 30 20:04:11 +0000 2023,1719082794008080445,looking back when bella hadid stepped out with her limited edition louis vuitton X richard prince ombre monogram bag from marc jacobs ss2008 collection https://t.co/NFee6xDfav,0,1,34,380,en,1501339611116756994,1719082794008080445,runwayrascalv,https://twitter.com/runwayrascalv/status/1719082794008080445,
Mon Oct 30 19:29:37 +0000 2023,1719074093264146756,bella hadid. that’s it. that’s the tweet. https://t.co/sZDKmZynCU,8,3,213,1546,en,960972758199889920,1719074093264146756,bellahadid,https://twitter.com/bellahadid/status/1719074093264146756,
Mon Oct 30 18:28:05 +0000 2023,1719058608879542586,"Filistinli Bella Hadid’in babası Muhammed Hadid:   “Nazilerden kaçan 2 Yahudi aileyi evimize aldık, 2,5 yıl misafir ettik. Annem beni dünyaya getirmek için annesinin evine gidip ben 9 günlükken geri gelince eve almadılar.”  #United4Palestine https://t.co/wf2vDkRtmd",3,21,333,902,tr,156761609,1719058608879542586,sevdaturkusev,https://twitter.com/sevdaturkusev/status/1719058608879542586,
Mon Oct 30 17:54:32 +0000 2023,1719050163610591346,"Le père des mannequins américains Gigi et Bella Hadid, explique comment son père, et d'autres palestiniens avaient accueilli chez eux en #Palestine, des juifs qui ont fui le nazisme, avant que ces derniers les expulsent de chez eux!  Voilà, le vrai #GrandRemplacement   #Gaza https://t.co/mEH97QjBFa",27,23,630,860,fr,255122356,1719050163610591346,Desertup,https://twitter.com/Desertup/status/1719050163610591346,
Mon Oct 30 17:32:14 +0000 2023,1719044553515119086,"Filistinli model Bella Hadid’in babası Muhammed Hadid: “Nazilerden kaçan 2 Yahudi aileyi evimize aldık. “Annem annesinin evine gidip ben 9 günlükken geri gelince bizi eve almadılar."" “Annemin bana bir örtü almasına bile izin vermediler."" https://t.co/fnDrXdPil9""",2,6,168,419,tr,90793474,1719044553515119086,banuel,https://twitter.com/banuel/status/1719044553515119086,
Mon Oct 30 15:17:11 +0000 2023,1719010568458137812,Israelis manipulate an AI-edited video to falsely portray #BellaHadid as endorsing the Israeli occupation.  #Israel #Gaza https://t.co/SOSkLnuAxW,43,34,205,421,en,524869533,1719010568458137812,QudsNen,https://twitter.com/QudsNen/status/1719010568458137812,
Mon Oct 30 13:24:37 +0000 2023,1718982240548405459,"Dünyaca ünlü Filistinli model Bella Hadid’in babası Muhammed Hadid, siyonistlere neden acınmaması gerektiğini kısaca özetlemiş.   https://t.co/L7vDggMrqX",6,10,256,905,tr,1211050169870868480,1718982240548405459,themarginale,https://twitter.com/themarginale/status/1718982240548405459,
Mon Oct 30 13:11:00 +0000 2023,1718978812325552415,"Filistinli model Bella Hadid’in babası Muhammed Hadid:  ▪️Nazilerden kaçan 2 Yahudi aileyi evimize aldık."" ▪️""Annem annesinin evine gidip ben 9 günlükken geri gelince bizi eve almadılar."" ▪️""Annemin bana bir örtü almasına bile izin vermediler."" https://t.co/GUBsD95CW9""",6,8,233,740,tr,808297868410912768,1718978812325552415,eha_medya,https://twitter.com/eha_medya/status/1718978812325552415,
Mon Oct 30 13:08:17 +0000 2023,1718978127110484076,"❝Nazilerden kaçan 2 Yahudi aileyi evimize alıp 2,5 yıl misafir ettik. Annem beni dünyaya getirmek için annesinin evine gidip ben 9 günlükken geri gelince eve almadılar❞  Filistin asıllı Gigi ve Bella Hadid'in babaları Muhammed Hadid, ailesine yapılan #İsrail zulmünü anlattı. https://t.co/H7CrdfygB5",5,4,183,311,tr,82943239,1718978127110484076,sabah,https://twitter.com/sabah/status/1718978127110484076,
Mon Oct 30 11:57:24 +0000 2023,1718960289260138933,"💚  Disaat orang lain, keluarganya mendapat ancaman,  Bella Hadid nih tetep vokal &amp  gencar buat menyuarakan supportnya terhadap 🇵🇸. Dia gak kenal takut, dia bener2 manfaatin media sosial yang dia punya. Cinta banget sama Bella! 🫶🥹🇵🇸 https://t.co/WGLVJO1VuV",350,481,8308,55354,in,1331650559518990336,1718960289260138933,tanyakanrl,https://twitter.com/tanyakanrl/status/1718960289260138933,
Mon Oct 30 12:16:39 +0000 2023,1718965135983657293,"Los sionistas, están usando inteligencia artificial parra suplantar la identidad de Bella Hadid donde supuestamente, apoya al Estado de Ocupación Israelí.  Bella Hadid es palestina y siempre ha sido determinante en su apoyo hacia su pueblo.",5,7,159,354,es,2715452153,1718965135983657293,SahrawiFeminist,https://twitter.com/SahrawiFeminist/status/1718965135983657293,
Mon Oct 30 11:43:33 +0000 2023,1718956802384314532,"💭 krn rame list seleb/artis indo Iike postingan gal gadot, ini mrk Iike post an bella hadid jg, bahkan ada yg komen jg. Jd mungkin yg kmrn ada di list ga sepenuhnya pro israhell, keknya emang netral atau kepencet, ga ngerti jg 😌 smg yg netral dibukakan matanya 🙏🏻 https://t.co/NrTlKQl8cd",142,196,87,1411,in,1314975287294083073,1718956802384314532,convomf,https://twitter.com/convomf/status/1718956802384314532,
Mon Oct 30 11:21:38 +0000 2023,1718951290644943007,Yahudi işgalcilerin nasıl insanlar(!) olduğunu anlamak için güzel bir örnek!  Filistinli dünyaca ünlü model Bella Hadid’in babası Mohamed Hadid anlatıyor   “Nazilerden kaçan Yahudi mültecileri taşıyan bir gemi Hayfa limanına gelmişti. Gemide asılı bir bez afişte şöyle yazıyordu.… https://t.co/d0bnkNapBh,5,4,131,281,tr,1242096525670572037,1718951290644943007,ne_kadarolduTR,https://twitter.com/ne_kadarolduTR/status/1718951290644943007,
Mon Oct 30 11:08:12 +0000 2023,1718947909952057690,"Filistinli Bella Hadid’in babası Muhammed Hadid:   “Nazilerden kaçan 2 Yahudi aileyi evimize aldık, 2,5 yıl misafir ettik. Annem beni dünyaya getirmek için annesinin evine gidip ben 9 günlükken geri gelince eve almadılar.”  #United4Palestine  https://t.co/Qsexm5LOEz",4,17,325,445,tr,465684628,1718947909952057690,medyaadami,https://twitter.com/medyaadami/status/1718947909952057690,
Mon Oct 30 10:56:56 +0000 2023,1718945070999638515,Filistinli dünyaca ünlü model Bella Hadid’in babası Mohamed Hadid anlatıyor   “Nazilerden kaçan Yahudi mültecileri taşıyan bir gemi Hayfa limanına gelmişti. Gemide asılı bir bez afişte şöyle yazıyordu.   “Almanya’daki evimizi ve umutlarımızı kaybettik. umudumuzu yıkmayın”… https://t.co/Tz8PJ2bUB7,152,175,3605,7812,tr,284996322,1718945070999638515,Mehmetali_Onel,https://twitter.com/Mehmetali_Onel/status/1718945070999638515,
Mon Oct 30 10:27:14 +0000 2023,1718937598528258220,Siyonizm bir toprak çalma ideolojisidir. Masum ve bu kadar iyi niyetli bir halkın toprağı böyle adice elinden alındı. Hala toprak sattı yalanına inanan varsa buyursun. Bella Hadid'in babası anlatıyor acıyıp evlerine aldıkları Yahudilerin evlerini nasıl çaldığını. #gazze #gaza… https://t.co/MqbvHMlms2,18,10,612,1269,tr,62258636,1718937598528258220,mustafarmagan,https://twitter.com/mustafarmagan/status/1718937598528258220,
Mon Oct 30 10:22:01 +0000 2023,1718936284415078462,"Filistinli dünyaca ünlü model Bella Hadid’in babası Mohamed Hadid:   Nazilerden kaçan 2 Yahudi aileyi evimize aldık, 2,5 yıl misafir ettik. Annem beni dünyaya getirmek için annesinin evine gidip ben 9 günlükken geri gelince eve almadılar.   Annemin bana bir örtü almasına bile… https://t.co/kBsQxX9pos",2,18,86,655,tr,1662431695985860609,1718936284415078462,savashattimTR,https://twitter.com/savashattimTR/status/1718936284415078462,
Mon Oct 30 09:51:08 +0000 2023,1718928512113877415,"Filistinli dünyaca ünlü model Bella Hadid’in babası Mohamed Hadid:   Nazilerden kaçan iki Yahudi aileyi evimize aldık, 2,5 yıl misafir ettik. Annem beni dünyaya getirmek için annesinin evine gidip ben 9 günlükken geri gelince eve almadılar."" +++ https://t.co/LiKXhxtdYN""",0,2,38,185,tr,304578355,1718928512113877415,HareketHaberr,https://twitter.com/HareketHaberr/status/1718928512113877415,
Mon Oct 30 09:50:09 +0000 2023,1718928267518894132,"Filistinli dünyaca ünlü model Bella Hadid’in babası Mohamed Hadid:     Nazilerden kaçan 2 Yahudi aileyi evimize aldık, 2,5 yıl misafir ettik. Annem beni dünyaya getirmek için annesinin evine gidip ben 9 günlükken geri gelince eve almadılar.    Annemin bana bir örtü almasına bile… https://t.co/JfbOqnDXCf""",73,36,1374,3095,tr,448156729,1718928267518894132,trhaber_com,https://twitter.com/trhaber_com/status/1718928267518894132,
Mon Oct 30 09:12:15 +0000 2023,1718918727771533634,Zionists are using AI to make FAKE WAR PROPAGANDA!!!  Bella Hadid and her family are Palestinians🇵🇸 and in full support of Palestine!,59,339,1895,5717,en,1446231057259433988,1718918727771533634,DrLoupis,https://twitter.com/DrLoupis/status/1718918727771533634,
Mon Oct 30 08:24:54 +0000 2023,1718906813779698099,"Filistinli dünyaca ünlü model Bella Hadid’in babası Mohamed Hadid:   “Nazilerden kaçan 2 Yahudi aileyi evimize aldık, 2,5 yıl misafir ettik. Annem beni dünyaya getirmek için annesinin evine gidip ben 9 günlükken geri gelince eve almadılar.   Annemin bana bir örtü almasına bile… https://t.co/XnC3mWxpUT",35,29,568,1219,tr,784408138376183808,1718906813779698099,safhacom,https://twitter.com/safhacom/status/1718906813779698099,
Mon Oct 30 07:54:55 +0000 2023,1718899268227117144,Belakangan ini lagi banyak AI video gini karena ada platform baru rilis atau gimana sih? Kemarin baru liat yang Jokowi ngmg bhs Mandarin &amp  Bella Hadid blg dukung Israel…,14,19,167,1385,in,1080481376623722507,1718899268227117144,senjatanuklir,https://twitter.com/senjatanuklir/status/1718899268227117144,
Mon Oct 30 06:33:22 +0000 2023,1718878746239975531,"This is an AI speech depicting Bella Hadid retracting her Palestinian advocacy and supporting Isreal. I screenshotted because I didn't want to share.  This is a grave &amp  terrifying use.  Call out any AI normalising imitating people when you see it, no matter if it's funny or fun. https://t.co/ePO6pJ1cqU",1,5,70,267,en,384013387,1718878746239975531,ginamartinuk,https://twitter.com/ginamartinuk/status/1718878746239975531,
Mon Oct 30 04:03:11 +0000 2023,1718840950250733798,"🇮🇱 Israeli’s are using A.I to forge videos of Bella Hadid supporting Israel.  Bella Hadid is Palestinian 🇵🇸  Her and her family have ALWAYS been Pro-Palestine.  Jewish refugees from Poland were taken in by Bella’s family in Palestine, but they eventually STOLE their own home from…",235,554,9426,24735,en,1604139215406727170,1718840950250733798,CensoredMen,https://twitter.com/CensoredMen/status/1718840950250733798,
Mon Oct 30 03:44:52 +0000 2023,1718836341767577846,"Filistinli model Bella Hadid’in babası Muhammed Hadid: “Nazilerden kaçan 2 Yahudi aileyi evimize aldık, 2,5 yıl misafir ettik. Annem beni dünyaya getirmek için annesinin evine gidip ben 9 günlükken geri gelince eve almadılar. Annemin bana bir örtü almasına bile izin vermediler” https://t.co/D3IW2gPNtw",258,101,3780,8941,tr,52017534,1718836341767577846,recepyetercom,https://twitter.com/recepyetercom/status/1718836341767577846,
Mon Oct 30 01:54:06 +0000 2023,1718808464850382931,"Thread: Israel-Hamas war misinformation - Day 23  A deepfake video of US model Bella Hadid, in which she apologises for her past remarks"" about Israel, has been viewed millions of times.  The deepfake is a manipulated version of Hadid's remarks at a 2016 lyme alliance ceremony. https://t.co/dkk5qCeCdg""",52,42,1186,2611,en,65494780,1718808464850382931,Shayan86,https://twitter.com/Shayan86/status/1718808464850382931,
Mon Oct 30 01:41:05 +0000 2023,1718805187207299244,“even if my career stops i will never stop supporting palestine” — bella hadid    https://t.co/DE05VfQblh,11,10,688,3808,en,1084162669169557505,1718805187207299244,nobarbienocrime,https://twitter.com/nobarbienocrime/status/1718805187207299244,
